dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,214,760,215,761,LIG08,REC08,Synthetic,Secreted Signaling,79.15807342529297,3.144890308380127,0.5,0.4783656597137451,0.9655002951622009
simulation_data,sample1,116,1419,117,1420,LIG08,REC08,Synthetic,Secreted Signaling,76.5506362915039,3.418800115585327,0.5,0.4783495366573334,0.9654806852340698
simulation_data,sample1,29,745,30,746,LIG08,REC08,Synthetic,Secreted Signaling,77.6208724975586,3.131471872329712,0.5,0.47831493616104126,0.9654384851455688
simulation_data,sample1,230,760,231,761,LIG08,REC08,Synthetic,Secreted Signaling,79.05693817138672,3.0829665660858154,0.5,0.4782550632953644,0.965365469455719
simulation_data,sample1,314,1232,315,1233,LIG08,REC08,Synthetic,Secreted Signaling,78.91767883300781,3.6620166301727295,0.5,0.4781550467014313,0.9652435779571533
simulation_data,sample1,198,1389,199,1390,LIG08,REC08,Synthetic,Secreted Signaling,77.23341369628906,3.0829665660858154,0.5,0.47813722491264343,0.9652219414710999
simulation_data,sample1,400,961,401,962,LIG08,REC08,Synthetic,Secreted Signaling,77.46611785888672,3.274467945098877,0.5,0.47809386253356934,0.9651690721511841
simulation_data,sample1,314,745,315,746,LIG08,REC08,Synthetic,Secreted Signaling,77.36924743652344,3.043947458267212,0.5,0.47805583477020264,0.9651227593421936
simulation_data,sample1,52,760,53,761,LIG08,REC08,Synthetic,Secreted Signaling,78.74642944335938,3.274467945098877,0.5,0.4780547618865967,0.9651214480400085
simulation_data,sample1,556,720,557,721,LIG08,REC08,Synthetic,Secreted Signaling,77.33692169189453,3.155477523803711,0.5,0.47804325819015503,0.9651074409484863
simulation_data,sample1,181,804,182,805,LIG08,REC08,Synthetic,Secreted Signaling,79.17701721191406,2.7255935668945312,0.5,0.4779370129108429,0.9649779200553894
simulation_data,sample1,583,1311,584,1312,LIG08,REC08,Synthetic,Secreted Signaling,79.2022705078125,2.602947235107422,0.5,0.4779103100299835,0.964945375919342
simulation_data,sample1,476,663,477,664,LIG08,REC08,Synthetic,Secreted Signaling,79.30951690673828,2.5986366271972656,0.5,0.47790080308914185,0.9649338126182556
simulation_data,sample1,116,1204,117,1205,LIG08,REC08,Synthetic,Secreted Signaling,76.48529052734375,3.5171029567718506,0.5,0.4778605103492737,0.9648846983909607
simulation_data,sample1,31,1248,32,1249,LIG08,REC08,Synthetic,Secreted Signaling,78.00640869140625,3.5171029567718506,0.5,0.47783684730529785,0.9648559093475342
simulation_data,sample1,329,1302,330,1303,LIG08,REC08,Synthetic,Secreted Signaling,78.44743347167969,2.669644355773926,0.5,0.4778127372264862,0.9648265242576599
simulation_data,sample1,384,1244,385,1245,LIG08,REC08,Synthetic,Secreted Signaling,77.41446685791016,3.418800115585327,0.5,0.47776877880096436,0.9647729396820068
simulation_data,sample1,85,827,86,828,LIG08,REC08,Synthetic,Secreted Signaling,79.30951690673828,3.28351092338562,0.5,0.4777141213417053,0.9647063612937927
simulation_data,sample1,584,827,585,828,LIG08,REC08,Synthetic,Secreted Signaling,79.19596099853516,3.5171029567718506,0.5,0.4776993989944458,0.9646884202957153
simulation_data,sample1,501,718,502,719,LIG08,REC08,Synthetic,Secreted Signaling,79.4040298461914,3.2917306423187256,0.5,0.47760725021362305,0.9645761251449585
simulation_data,sample1,553,852,554,853,LIG08,REC08,Synthetic,Secreted Signaling,79.76214599609375,2.5986366271972656,0.5,0.477603018283844,0.964570939540863
simulation_data,sample1,10,1389,11,1390,LIG08,REC08,Synthetic,Secreted Signaling,76.6093978881836,3.0121219158172607,0.5,0.4775480329990387,0.9645038843154907
simulation_data,sample1,250,1460,251,1461,LIG08,REC08,Synthetic,Secreted Signaling,74.81310272216797,3.5894203186035156,0.5,0.4774499535560608,0.9643844366073608
simulation_data,sample1,469,1232,470,1233,LIG08,REC08,Synthetic,Secreted Signaling,78.18567657470703,3.447850227355957,0.5,0.4774390459060669,0.9643711447715759
simulation_data,sample1,265,1360,266,1361,LIG08,REC08,Synthetic,Secreted Signaling,79.25907135009766,2.9984025955200195,0.5,0.47741276025772095,0.9643390774726868
simulation_data,sample1,594,1239,595,1240,LIG08,REC08,Synthetic,Secreted Signaling,79.84986114501953,2.943369150161743,0.5,0.4773365259170532,0.9642462134361267
simulation_data,sample1,391,1423,392,1424,LIG08,REC08,Synthetic,Secreted Signaling,79.93122100830078,3.489096164703369,0.5,0.47728854417800903,0.964187741279602
simulation_data,sample1,144,1239,145,1240,LIG08,REC08,Synthetic,Secreted Signaling,79.76214599609375,2.943369150161743,0.5,0.4772627353668213,0.9641562700271606
simulation_data,sample1,564,1237,565,1238,LIG08,REC08,Synthetic,Secreted Signaling,79.00633239746094,3.155477523803711,0.5,0.4772382974624634,0.964126467704773
simulation_data,sample1,398,745,399,746,LIG08,REC08,Synthetic,Secreted Signaling,76.5375747680664,2.8000705242156982,0.5,0.47721314430236816,0.9640958309173584
simulation_data,sample1,417,1237,418,1238,LIG08,REC08,Synthetic,Secreted Signaling,79.02531433105469,2.9393632411956787,0.5,0.4771721363067627,0.9640458822250366
simulation_data,sample1,419,1423,420,1424,LIG08,REC08,Synthetic,Secreted Signaling,79.90619659423828,3.209554433822632,0.5,0.47716498374938965,0.9640371799468994
simulation_data,sample1,553,1389,554,1390,LIG08,REC08,Synthetic,Secreted Signaling,76.29547882080078,2.7255935668945312,0.5,0.4771505296230316,0.9640195965766907
simulation_data,sample1,239,825,240,826,LIG08,REC08,Synthetic,Secreted Signaling,78.56844329833984,3.351025342941284,0.5,0.4770762324333191,0.9639289975166321
simulation_data,sample1,473,825,474,826,LIG08,REC08,Synthetic,Secreted Signaling,78.49203491210938,3.5171029567718506,0.5,0.47706830501556396,0.9639193415641785
simulation_data,sample1,83,1232,84,1233,LIG08,REC08,Synthetic,Secreted Signaling,77.88452911376953,3.131471872329712,0.5,0.47705739736557007,0.9639060497283936
